Date,Day,ADR Model,ADR Conf,ADR Sess,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR Model,ODR BOX,ODR CONFO,ODR TRUERUE,ODR Confirmation Time,ODR Max Ext,ODR Max Ret,odr_false_conf_time,odr_end_of_session_SD,ODR END OF SESSION LOCATION,ODR Mid Trans,ODR Mid Box,ODR Mid Session,RDR Model,RDR BOX,RDR IDR MID,RDR DR MID,RDR Conf,RDR Sess,ADR MID RDR Trans,ADR MID RDR BOX,ADR MID RDR SESSION
2011-08-10,Wednesday,RC,Short,FALSE,broken,intact,intact,UXP,RED,Short,FALSE,04:05,1.7097,-2.7742,06:35,-0.2581,inside,broken,intact,broken,DXP,RED,5.43,5.59,Long,TRUE,broken,broken,broken
2011-08-11,Thursday,UXP,Long,TRUE,intact,intact,broken,UXP,GREEN,Short,TRUE,05:40,2.3434,0.1111,,1.8586,below,intact,intact,broken,DXP,GREEN,0.78,0.8,Long,TRUE,broken,intact,intact
2011-08-12,Friday,UXP,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:00,3.1481,-0.0926,,2.6852,above,intact,intact,intact,UXP,RED,3.77,3.41,Short,TRUE,intact,intact,broken
2011-08-15,Monday,DXP,Short,TRUE,broken,broken,broken,RX,GREEN,Long,FALSE,04:15,0.6829,-2.7805,05:40,-0.0976,inside,broken,intact,intact,UXP,GREEN,3.15,3.31,Long,TRUE,broken,intact,intact
2011-08-16,Tuesday,UX,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,07:00,0.9,-0.225,,0.625,below,broken,broken,broken,D,GREEN,0.37,0.32,Long,TRUE,intact,intact,broken
2011-08-17,Wednesday,UX,Short,FALSE,intact,broken,intact,RX,GREEN,Long,TRUE,04:00,2.5789,-0.3947,,2.0789,above,intact,intact,intact,UXP,GREEN,4.17,3.78,Short,TRUE,intact,intact,intact
2011-08-18,Thursday,DXP,Short,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:50,5.0667,0.5667,,4.2667,below,intact,intact,intact,DXP,RED,9.06,9.73,Short,TRUE,intact,intact,intact
2011-08-19,Friday,DXP,Long,FALSE,broken,broken,broken,RX,RED,Long,TRUE,08:00,0.4528,0.1226,,0.2406,above,intact,intact,intact,UX,GREEN,0.46,0.39,Neutral,Neutral,broken,broken,intact
2011-08-22,Monday,RC,Long,FALSE,intact,broken,intact,RX,GREEN,Long,TRUE,04:00,1.0342,-0.1538,,0.5128,above,intact,intact,broken,UXP,RED,0.95,0.91,Short,FALSE,intact,intact,intact
2011-08-23,Tuesday,UX,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,TRUE,05:00,0.4737,-0.8421,,-0.4211,inside,broken,intact,broken,DXP,RED,2.23,2.04,Long,TRUE,intact,broken,intact
2011-08-24,Wednesday,UXP,Long,FALSE,intact,intact,intact,DXP,RED,Long,TRUE,07:15,0.1791,-0.5224,,-0.0597,inside,intact,intact,broken,UXP,RED,0.6,0.5,Long,FALSE,broken,broken,broken
2011-08-25,Thursday,DXP,Long,FALSE,broken,intact,broken,UXP,GREEN,Long,FALSE,04:50,0.7083,-1.9167,06:05,-0.2917,inside,broken,broken,broken,RX,RED,-2.9,-3.17,Short,TRUE,broken,broken,broken
2011-08-26,Friday,RC,Neutral,Neutral,broken,broken,broken,RX,RED,Short,TRUE,05:15,1.8846,-0.3462,,1.0192,below,intact,intact,broken,DXP,RED,1.91,1.79,Long,TRUE,intact,intact,broken
2011-08-29,Monday,UXP,Short,FALSE,intact,broken,broken,UX,RED,Short,FALSE,05:55,0.3947,-3.2105,07:25,-3.0789,above,intact,intact,intact,UXP,RED,-4.36,-4.41,Neutral,Neutral,intact,intact,intact
2011-08-30,Tuesday,UXP,Short,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:10,3.1667,-0.125,,2.5417,below,broken,broken,intact,RX,GREEN,-1.17,-1.44,Long,TRUE,broken,broken,intact
2011-08-31,Wednesday,UXP,Short,TRUE,intact,intact,broken,UXP,GREEN,Long,FALSE,04:10,0.7,-4.3333,05:30,-2.7667,below,intact,broken,broken,RX,GREEN,-0.84,-0.82,Long,TRUE,intact,broken,broken
2011-09-01,Thursday,RC,Long,TRUE,intact,broken,broken,RX,RED,Short,TRUE,05:00,0.3509,-0.7719,,0.2105,below,broken,broken,broken,U,GREEN,-0.7,-0.79,Long,TRUE,broken,broken,broken
2011-09-02,Friday,RC,Long,FALSE,broken,broken,intact,DX,RED,Short,TRUE,04:15,3.1935,-0.0323,,1.3548,below,intact,intact,intact,DXP,GREEN,7.61,7.83,Long,TRUE,intact,intact,intact
2011-09-05,Monday,RC,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,06:50,0.9375,-0.1875,,0.1458,below,intact,intact,intact,DXP,RED,1.27,1.09,Short,TRUE,intact,intact,intact
2011-09-06,Tuesday,DXP,Long,FALSE,broken,intact,intact,UXP,GREEN,Long,FALSE,04:00,1.5714,-2.4286,07:55,-1.9429,below,intact,broken,broken,U,GREEN,0.84,0.75,Long,TRUE,broken,intact,intact
2011-09-07,Wednesday,UXP,Short,TRUE,intact,intact,intact,UXP,RED,Long,FALSE,04:10,1.4286,-1.8214,05:30,-0.25,inside,broken,intact,intact,UXP,GREEN,3.73,3.73,Long,TRUE,intact,intact,intact
2011-09-08,Thursday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Neutral,NeuTRUEral,,,,,-0.2022,inside,broken,intact,broken,UX,GREEN,-0.51,-0.48,Long,FALSE,intact,broken,broken
2011-09-09,Friday,DXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:00,4.3636,0.6667,,2.3636,below,intact,intact,intact,DXP,GREEN,6.53,6.63,Long,FALSE,intact,intact,intact
2011-09-12,Monday,DX,Short,TRUE,intact,intact,broken,DXP,RED,Long,TRUE,04:30,4.0769,0.6154,,2.6538,above,intact,intact,intact,UXP,GREEN,7.46,7.59,Long,TRUE,broken,intact,intact
2011-09-13,Tuesday,UXP,Long,TRUE,broken,broken,broken,DX,RED,Short,FALSE,04:05,0.6909,-2.9455,06:40,-2.7818,above,intact,intact,intact,UXP,GREEN,-2,-2.03,Long,TRUE,intact,broken,broken
2011-09-14,Wednesday,UXP,Long,FALSE,intact,intact,intact,DXP,GREEN,Short,FALSE,05:25,0.3462,-1.4808,06:50,-0.8462,inside,broken,broken,broken,RX,RED,-0.3,-0.38,Short,TRUE,intact,intact,intact
2011-09-15,Thursday,DX,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,05:05,1.5333,0.15,,0.7333,above,intact,intact,intact,UXP,GREEN,1.69,1.66,Short,TRUE,broken,intact,intact
2011-09-16,Friday,DX,Long,TRUE,intact,broken,broken,RX,GREEN,Short,TRUE,06:10,1.52,-0.48,,0.86,below,broken,intact,intact,DX,RED,0.52,0.67,Short,TRUE,broken,broken,intact
2011-09-19,Monday,DXP,Short,TRUE,intact,intact,broken,DXP,Neutral,Short,FALSE,04:55,0.5,-1.7381,06:40,-0.4048,inside,broken,intact,intact,DXP,RED,2.66,2.71,Short,FALSE,intact,intact,intact
2011-09-20,Tuesday,RC,Long,TRUE,broken,intact,intact,UXP,GREEN,Long,TRUE,04:00,0.6757,-0.4189,,-0.0405,inside,broken,broken,broken,RX,GREEN,-0.38,-0.39,Long,TRUE,intact,intact,intact
2011-09-21,Wednesday,RC,Long,TRUE,intact,broken,broken,U,GREEN,Short,TRUE,07:10,1.1915,-0.1064,,0.8936,below,broken,broken,broken,DX,RED,-0.02,-0.18,Long,FALSE,broken,broken,broken
2011-09-22,Thursday,DXP,Short,FALSE,broken,intact,intact,DXP,RED,Short,TRUE,04:00,3.5224,-0.1791,,3.0597,below,intact,intact,intact,DXP,GREEN,3,2.95,Short,TRUE,intact,intact,intact
2011-09-23,Friday,DX,Long,FALSE,broken,broken,broken,RC,GREEN,Long,FALSE,04:10,1.2,-7.8,06:05,-4.7111,below,intact,intact,broken,DXP,GREEN,-2.49,-2.76,Long,TRUE,intact,intact,intact
2011-09-26,Monday,UX,Short,TRUE,intact,intact,intact,DXP,GREEN,Long,TRUE,04:10,2.6216,-0.3784,,2.3514,above,intact,broken,intact,UX,RED,0.4,0.44,Long,TRUE,broken,intact,broken
2011-09-27,Tuesday,UXP,Long,TRUE,intact,intact,intact,UXP,Neutral,Long,FALSE,04:10,3.25,-2.2083,06:35,1.9583,above,broken,intact,intact,UXP,GREEN,3.89,4,Long,TRUE,intact,intact,intact
2011-09-28,Wednesday,RC,Short,TRUE,broken,broken,broken,U,GREEN,Long,TRUE,06:15,0.5747,-0.7816,,-0.6207,inside,broken,broken,broken,D,RED,-0.83,-0.8,Short,TRUE,broken,broken,broken
2011-09-29,Thursday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Neutral,NeuTRUEral,,,,,-0.4752,inside,intact,intact,broken,UXP,RED,,,Short,TRUE,intact,intact,intact
2011-09-30,Friday,RC,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,05:50,1.2639,-0.25,,0.8472,below,intact,intact,intact,DXP,GREEN,1.72,1.76,Short,TRUE,intact,intact,intact
2011-10-03,Monday,DXP,Long,FALSE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:10,1.2931,-0.7241,,0.0517,inside,broken,broken,broken,RX,GREEN,-0.96,-0.84,Long,FALSE,intact,intact,broken
2011-10-04,Tuesday,DXP,Long,TRUE,intact,broken,broken,RX,RED,Short,TRUE,07:00,1,-0.1619,,0.5714,below,intact,intact,broken,DX,GREEN,0.18,0.19,Long,TRUE,intact,broken,broken
2011-10-05,Wednesday,UXP,Short,TRUE,broken,broken,broken,U,RED,Short,TRUE,04:30,1.4211,-0.9474,,0.0702,inside,intact,broken,broken,DX,GREEN,0.35,0.45,Long,TRUE,broken,broken,broken
2011-10-06,Thursday,UXP,Short,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:10,0.7857,-1.3571,,-0.6429,inside,broken,broken,broken,D,GREEN,-1.07,-1.16,Long,TRUE,broken,broken,intact
2011-10-07,Friday,UXP,Short,FALSE,intact,intact,broken,UXP,RED,Short,TRUE,04:05,2.8696,0.3043,,1.087,below,broken,intact,broken,UXP,GREEN,-3.72,-3.2,Short,TRUE,broken,intact,broken
2011-10-10,Monday,RC,Long,TRUE,broken,broken,intact,UX,GREEN,Long,TRUE,04:00,1.6596,-0.6596,,1.5745,above,intact,intact,intact,UXP,GREEN,2.63,2.63,Long,TRUE,intact,intact,intact
2011-10-11,Tuesday,RC,Long,FALSE,broken,intact,intact,DX,GREEN,Short,TRUE,04:00,1.16,-0.8,,0.02,inside,intact,intact,broken,DX,GREEN,0.27,0.27,Long,TRUE,intact,intact,broken
2011-10-12,Wednesday,UX,Short,FALSE,intact,intact,intact,UXP,RED,Long,TRUE,04:10,2.1316,-0.0789,,1.1053,above,intact,broken,broken,U,GREEN,0.25,0.17,Long,FALSE,intact,intact,broken
2011-10-13,Thursday,DXP,Long,FALSE,broken,intact,broken,UXP,GREEN,Short,TRUE,04:10,2.7838,0.5135,,1.3784,below,intact,intact,broken,DXP,RED,3.72,3.51,Long,TRUE,intact,intact,broken
2011-10-14,Friday,UXP,Short,FALSE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,2.3478,0.2391,,2.1522,above,intact,intact,intact,UXP,RED,3.55,3.65,Long,TRUE,intact,intact,intact
2011-10-17,Monday,UXP,Short,TRUE,broken,broken,broken,UX,GREEN,Long,FALSE,04:40,0.4423,-2.6154,05:45,-1.9038,below,intact,intact,intact,DXP,RED,-3.35,-3.15,Long,TRUE,intact,intact,intact
2011-10-18,Tuesday,RC,Long,FALSE,intact,intact,broken,DXP,RED,Long,TRUE,04:15,2.0645,-1.0968,,0.2258,inside,intact,broken,intact,U,RED,1.39,1.56,Long,TRUE,broken,broken,intact
2011-10-19,Wednesday,UXP,Long,FALSE,intact,broken,broken,UX,GREEN,Short,FALSE,04:25,0.3902,-1.878,05:55,-0.5122,inside,broken,broken,broken,RX,GREEN,-0.63,-0.55,Long,FALSE,intact,broken,broken
2011-10-20,Thursday,DXP,Short,TRUE,intact,intact,broken,DXP,RED,Long,TRUE,04:30,2.0545,-0.6545,,1.1455,above,broken,broken,broken,UX,RED,0.31,0.32,Short,TRUE,broken,broken,intact
2011-10-21,Friday,U,Long,TRUE,broken,broken,broken,U,GREEN,Short,FALSE,04:20,0.525,-3.225,07:15,-2.8,above,intact,intact,intact,UXP,GREEN,-5.18,-5.43,Short,TRUE,intact,intact,intact
2011-10-24,Monday,DX,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:20,1.8108,-0.2432,,0.5946,below,broken,broken,intact,UX,GREEN,-2.09,-1.92,Long,TRUE,intact,intact,intact
2011-10-25,Tuesday,UXP,Long,FALSE,intact,intact,intact,UXP,GREEN,Long,TRUE,06:30,1.8824,0.2157,,0.8922,above,intact,intact,intact,UX,GREEN,0.4,0.37,Long,TRUE,intact,intact,intact
2011-10-26,Wednesday,DX,Long,TRUE,intact,intact,intact,UXP,RED,Short,TRUE,04:25,0.9048,-1,,0.4524,below,intact,intact,intact,DXP,RED,2.57,2.36,Short,TRUE,broken,broken,intact
2011-10-27,Thursday,DXP,Long,TRUE,intact,intact,intact,UXP,RED,Short,FALSE,04:30,1.1538,-2.2821,06:20,-2.2308,above,intact,intact,intact,UXP,RED,-2.65,-2.52,Long,TRUE,intact,intact,intact
2011-10-28,Friday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Long,FALSE,04:10,0.7714,-3.8571,05:15,-2.2286,below,intact,broken,broken,D,GREEN,-1.68,-1.56,Long,TRUE,intact,intact,broken
2011-10-31,Monday,UX,Long,FALSE,intact,intact,intact,DXP,GREEN,Short,FALSE,04:30,0.6111,-1.1667,07:55,0.0278,inside,intact,intact,broken,DXP,GREEN,2.38,2.18,Long,TRUE,intact,intact,broken
2011-11-01,Tuesday,UXP,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,3.775,-0.2,,2.975,below,intact,intact,broken,DXP,GREEN,3.65,3.97,Long,TRUE,intact,intact,intact
2011-11-02,Wednesday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:05,2.439,-1.3415,,1.8293,above,intact,intact,broken,UXP,Neutral,1.24,1.19,Short,TRUE,intact,intact,intact
2011-11-03,Thursday,DXP,Short,TRUE,intact,intact,broken,DXP,RED,Long,TRUE,04:05,4.2553,-0.2128,,4,above,intact,intact,intact,UXP,RED,3.52,3.56,Long,TRUE,intact,intact,intact
2011-11-04,Friday,UXP,Short,FALSE,intact,intact,intact,UXP,GREEN,Short,FALSE,04:20,1.1818,-3.1364,05:30,-1.1818,above,broken,broken,broken,DX,RED,2.29,2.13,Short,TRUE,broken,broken,broken
2011-11-07,Monday,UXP,Short,FALSE,broken,intact,broken,DXP,RED,Short,FALSE,05:00,0.5714,-1.8,06:05,-0.9143,inside,intact,intact,intact,UXP,RED,-2.12,-2.23,Long,TRUE,broken,intact,broken
2011-11-08,Tuesday,UXP,Short,FALSE,broken,broken,intact,RX,GREEN,Long,TRUE,04:00,0.3846,-0.3846,,-0.1209,inside,intact,intact,broken,UX,RED,0.05,0.07,Short,FALSE,intact,intact,intact
2011-11-09,Wednesday,UXP,Short,TRUE,broken,intact,intact,DXP,RED,Short,TRUE,04:00,9.2941,0.7059,,9.0588,below,intact,intact,broken,DXP,RED,9.17,8.99,Long,TRUE,intact,intact,broken
2011-11-10,Thursday,UXP,Long,TRUE,broken,broken,intact,UXP,GREEN,Long,TRUE,04:10,1.5641,-0.1667,,1.3077,above,intact,intact,intact,UXP,RED,0.72,0.73,Short,FALSE,intact,intact,intact
2011-11-11,Friday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Neutral,NeuTRUEral,,,,,-0.2283,inside,broken,intact,intact,UX,GREEN,,,Long,TRUE,intact,intact,intact
2011-11-14,Monday,UXP,Short,FALSE,broken,broken,intact,D,GREEN,Short,TRUE,04:20,2.725,-0.15,,1.55,below,intact,intact,intact,DXP,RED,2.38,2.38,Neutral,Neutral,intact,intact,intact
2011-11-15,Tuesday,RC,Short,FALSE,intact,broken,broken,D,RED,Short,TRUE,04:15,0.5652,-0.9783,,-0.3043,inside,broken,intact,intact,UXP,GREEN,-2.56,-2.54,Short,FALSE,broken,intact,intact
2011-11-16,Wednesday,UXP,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:30,1.16,-1.04,,0,inside,intact,intact,intact,UXP,RED,4.65,4.67,Long,TRUE,intact,intact,intact
2011-11-17,Thursday,UXP,Short,FALSE,intact,intact,broken,UXP,GREEN,Short,TRUE,04:45,4.8393,0.0714,,3.2679,below,intact,intact,intact,DXP,RED,3.2,3.24,Long,FALSE,intact,intact,intact
2011-11-18,Friday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,FALSE,04:00,4.0417,-2.25,06:20,2.2917,above,intact,broken,intact,D,RED,-1.63,-1.57,Short,TRUE,intact,broken,broken
2011-11-21,Monday,DXP,Long,TRUE,broken,intact,intact,DXP,RED,Short,TRUE,04:25,0.9655,-0.9828,,-0.1724,inside,broken,broken,broken,RX,RED,-0.33,-0.55,Short,FALSE,intact,intact,broken
2011-11-22,Tuesday,UXP,Long,FALSE,intact,intact,intact,UXP,GREEN,Short,FALSE,04:10,0.5789,-2.4737,05:30,-0.5263,inside,broken,broken,broken,U,GREEN,-1.53,-1.39,Short,TRUE,intact,intact,broken
2011-11-23,Wednesday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,FALSE,04:00,3.9231,-1.8077,04:30,1.8077,below,intact,intact,broken,DXP,RED,3.67,3.59,Long,TRUE,intact,intact,intact
2011-11-24,Thursday,RC,Short,FALSE,intact,intact,intact,UXP,RED,Long,TRUE,07:00,1.4815,-0.037,,0.2963,above,broken,broken,intact,RX,GREEN,-0.19,-0.13,Long,TRUE,intact,intact,intact
2011-11-25,Friday,U,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:05,2.5405,-0.4054,,1.5946,below,intact,broken,broken,UX,GREEN,-2.1,-1.9,Long,FALSE,intact,broken,broken
2011-11-28,Monday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,1.1023,-0.4773,,-0.1136,inside,broken,broken,intact,DX,RED,-0.86,-0.84,Short,TRUE,intact,intact,broken
2011-11-29,Tuesday,DXP,Short,FALSE,broken,broken,broken,RX,RED,Long,TRUE,04:20,4.4706,0.1471,,2.1471,above,intact,intact,intact,UXP,GREEN,4.11,3.99,Long,TRUE,intact,intact,intact
2011-11-30,Wednesday,UX,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,06:00,6.8788,0.5152,,5.8485,above,intact,intact,intact,UXP,GREEN,6,5.92,Short,TRUE,intact,intact,intact
2011-12-01,Thursday,DXP,Long,TRUE,intact,broken,broken,RX,RED,Long,FALSE,04:45,0.7045,-1.8182,06:10,-0.0455,inside,broken,broken,broken,RX,GREEN,-0.33,-0.22,Short,TRUE,intact,broken,broken
2011-12-02,Friday,DX,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,FALSE,04:10,0.9333,-2.2,06:35,-1.0333,inside,broken,intact,broken,DXP,RED,1.65,1.75,Long,TRUE,intact,broken,broken
2011-12-05,Monday,UXP,Short,FALSE,broken,broken,broken,U,RED,Long,TRUE,04:45,0.697,-1.2424,,0.303,above,intact,intact,broken,UXP,RED,1.16,1.06,Short,TRUE,intact,intact,broken
2011-12-06,Tuesday,DXP,Long,TRUE,broken,broken,broken,UX,GREEN,Long,TRUE,05:30,1.1053,-0.3158,,-0.2368,inside,broken,broken,broken,RX,RED,-0.48,-0.53,Long,TRUE,broken,broken,broken
2011-12-07,Wednesday,UXP,Long,TRUE,intact,intact,broken,UXP,GREEN,Short,TRUE,04:35,6.4375,-0.0625,,5.3125,below,intact,intact,intact,DXP,RED,5.09,5.4,Short,FALSE,broken,intact,broken
2011-12-08,Thursday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Neutral,NeuTRUEral,,,,,0.1176,inside,broken,intact,intact,DXP,RED,,,Short,TRUE,broken,intact,intact
2011-12-09,Friday,DXP,Long,FALSE,intact,intact,broken,DXP,GREEN,Long,TRUE,05:15,1.8837,-0.2791,,0.2326,above,broken,broken,broken,U,GREEN,-0.11,-0.33,Long,TRUE,broken,broken,broken
2011-12-12,Monday,UXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,04:10,2.6538,-1.5769,,1.5385,below,intact,intact,intact,DXP,RED,2.51,2.53,Neutral,Neutral,intact,intact,intact
2011-12-13,Tuesday,RC,Short,FALSE,broken,broken,broken,UXP,Neutral,Short,FALSE,04:10,1.1667,-2.9583,05:05,-2,above,intact,intact,intact,UXP,GREEN,-8.15,-8.23,Neutral,Neutral,intact,intact,intact
2011-12-14,Wednesday,RC,Long,TRUE,broken,broken,broken,RX,GREEN,Short,TRUE,05:10,3.2632,-0.2368,,2.9474,below,intact,intact,intact,DXP,GREEN,6.9,6.98,Short,TRUE,intact,intact,intact
2011-12-15,Thursday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,TRUE,04:40,0.7619,-1.2143,,-0.5,inside,broken,intact,intact,DXP,RED,0.85,0.72,Short,TRUE,intact,broken,broken
2011-12-16,Friday,DXP,Long,TRUE,intact,broken,broken,U,RED,Long,FALSE,04:05,2,-1.5588,06:10,0.9706,above,broken,broken,broken,U,GREEN,0.11,0.02,Short,TRUE,intact,broken,broken
2011-12-19,Monday,DXP,Short,TRUE,intact,broken,broken,D,GREEN,Long,TRUE,04:10,2.4865,0.2432,,2.2973,above,intact,intact,broken,UXP,RED,1.95,1.82,Short,TRUE,intact,intact,broken
2011-12-20,Tuesday,UX,Short,TRUE,broken,broken,intact,RX,GREEN,Long,TRUE,04:00,1.2222,-0.381,,0.9365,above,intact,intact,intact,UXP,GREEN,2.86,2.92,Long,TRUE,intact,intact,intact
2011-12-21,Wednesday,UXP,Neutral,Neutral,broken,intact,broken,UX,GREEN,Short,TRUE,04:05,3.8235,-1.1765,,3.0882,below,intact,broken,broken,DX,GREEN,0.85,0.83,Long,TRUE,broken,broken,intact
2011-12-22,Thursday,UXP,Short,TRUE,broken,broken,broken,UX,GREEN,Short,TRUE,05:05,2.4583,-0.7917,,-0.7083,inside,broken,broken,intact,UX,GREEN,-1.46,-1.5,Long,TRUE,broken,intact,intact
2011-12-23,Friday,RC,Long,TRUE,intact,intact,intact,UXP,RED,Short,TRUE,04:05,1.3462,-0.3077,,-0.0769,inside,broken,intact,broken,DX,RED,0.49,0.51,Long,TRUE,intact,intact,intact
2011-12-27,Tuesday,RC,Short,TRUE,intact,intact,broken,DXP,RED,Long,TRUE,04:05,7.2857,0.2857,,3.2857,above,intact,intact,intact,UXP,GREEN,9.5,9.71,Long,TRUE,broken,intact,intact
2011-12-28,Wednesday,UXP,Long,TRUE,intact,broken,intact,RX,RED,Short,TRUE,05:25,0.5556,-0.3889,,0,inside,broken,intact,intact,DXP,RED,0.75,0.77,Short,TRUE,broken,intact,intact
2011-12-29,Thursday,DXP,Long,TRUE,broken,broken,broken,UX,RED,Short,FALSE,04:20,0.9412,-2.5882,04:45,-1.6471,above,broken,broken,broken,DXP,RED,2.76,1.52,Short,FALSE,broken,broken,broken
2011-12-30,Friday,UXP,Long,FALSE,broken,intact,broken,DXP,RED,Long,FALSE,05:30,1.0256,-2.3077,07:25,-2.0769,below,intact,broken,broken,RX,GREEN,-1.24,-1.22,Neutral,Neutral,intact,broken,broken
2012-01-03,Tuesday,UXP,Short,FALSE,intact,intact,intact,UXP,RED,Long,TRUE,04:05,2.6875,-0.3438,,0.6563,above,intact,intact,intact,UXP,GREEN,4.79,4.76,Long,TRUE,intact,intact,intact
2012-01-04,Wednesday,UXP,Short,TRUE,intact,broken,broken,D,RED,Short,TRUE,06:25,1.1887,0.1509,,0.5472,below,intact,broken,broken,U,GREEN,-1.07,-1.03,Neutral,Neutral,intact,broken,broken
2012-01-05,Thursday,RC,Short,FALSE,intact,broken,intact,RX,RED,Short,TRUE,04:05,0.7143,-0.4881,,-0.2738,inside,broken,intact,broken,DX,GREEN,0.26,0.38,Long,FALSE,intact,intact,broken
2012-01-06,Friday,DXP,Short,FALSE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,0.8846,-0.9615,,0.3077,above,broken,broken,intact,DXP,RED,-3.47,-2.87,Neutral,Neutral,intact,broken,broken
2012-01-09,Monday,RC,Short,TRUE,intact,intact,broken,UXP,GREEN,Short,TRUE,04:15,4.0435,-0.087,,0.5217,below,intact,intact,intact,DXP,RED,3.52,3.21,Short,TRUE,intact,broken,broken
2012-01-10,Tuesday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:15,1.1507,-0.0685,,1.0411,above,intact,intact,broken,UX,RED,0.38,0.34,Short,TRUE,intact,intact,intact
2012-01-11,Wednesday,DXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:05,2.9687,-0.4375,,2.4062,below,intact,intact,intact,DXP,RED,2.74,2.78,Short,FALSE,intact,intact,broken
2012-01-12,Thursday,RC,Long,TRUE,intact,intact,broken,UXP,RED,Short,FALSE,04:00,0.9032,-3.2581,04:45,-1.9677,above,broken,intact,broken,UXP,GREEN,-3.86,-3.8,Short,TRUE,intact,intact,broken
2012-01-13,Friday,DXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:00,2.5278,-1,,0.3333,below,intact,intact,intact,DXP,RED,4.01,3.83,Long,TRUE,broken,intact,intact
2012-01-16,Monday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,FALSE,04:15,1.25,-2.05,05:10,-0.5,inside,broken,intact,intact,UX,RED,0.69,0.77,Neutral,Neutral,intact,intact,intact
2012-01-17,Tuesday,UX,Long,TRUE,intact,intact,intact,UXP,RED,Long,TRUE,04:40,1.3333,-0.6667,,-0.25,inside,broken,intact,broken,DXP,RED,-2.05,-2,Short,FALSE,intact,intact,broken
2012-01-18,Wednesday,UXP,Short,FALSE,broken,broken,broken,DX,RED,Long,TRUE,05:15,1.4528,-0.1321,,1.3962,above,broken,broken,broken,U,RED,-0.2,-0.31,Short,TRUE,broken,broken,broken
2012-01-19,Thursday,UXP,Long,TRUE,broken,broken,intact,RX,GREEN,Long,TRUE,04:00,1.4571,-0.2286,,0.4,above,intact,broken,broken,U,RED,-0.35,-0.49,Short,TRUE,intact,broken,broken
2012-01-20,Friday,DXP,Short,FALSE,broken,broken,intact,D,RED,Short,TRUE,04:30,0.3827,-0.321,,0.1111,below,intact,intact,intact,DXP,RED,1.3,1.33,Short,TRUE,intact,intact,intact
2012-01-23,Monday,DXP,Long,TRUE,broken,broken,intact,UX,GREEN,Long,TRUE,04:25,2.1429,-0.0536,,1.2143,above,intact,intact,intact,UXP,GREEN,1.87,1.81,Long,TRUE,intact,intact,intact
2012-01-24,Tuesday,UX,Short,FALSE,broken,broken,broken,RX,RED,Short,TRUE,04:35,0.9219,-0.0625,,0.375,below,intact,intact,intact,DXP,GREEN,1.26,1.32,Long,TRUE,intact,intact,intact
2012-01-25,Wednesday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:20,5.15,0.75,,2,below,intact,intact,broken,DXP,RED,4.49,3.99,Long,TRUE,intact,intact,broken
2012-01-26,Thursday,UXP,Long,TRUE,broken,broken,broken,RX,RED,Long,TRUE,04:45,2.4545,-0.3409,,1.7955,above,intact,intact,broken,UXP,RED,2.25,2.34,Short,TRUE,intact,intact,broken
