Date,Day_of_Week,RDR_Trade_Direction,RDR_Confirmation_Candle,RDR_Confirmation_Candle_15min,RDR_Confirmation_Candle_30min,RDR_Box_STD,RDR_Max_EXT_Time,RDR_Max_EXT_Time_15min,RDR_Max_EXT_Time_30min,RDR_Max_RET_Time,RDR_Max_RET_Time_15min,RDR_Max_RET_Time_30min,RDR_M7_Time,RDR_M7_Time_15min,RDR_M7_Time_30min,RDR_RBC_Time,RDR_RBC_Time_15min,RDR_RBC_Time_30min,RDR_M7_Retrace,RDR_Max_Ext_STD,RDR_Max_Ret_STD,RDR_RBC_STD,RDR_Session_True,Confirmation_Size_STD
2011-12-19,Monday,Short,10:45:00,10:45:00,10:30:00,-0.3125,15:50:00,15:45:00,15:30:00,10:50:00,10:45:00,10:30:00,10:50:00,10:45:00,10:30:00,10:35:00,10:30:00,10:30:00,0.4375,4.625,0.4375,-0.875,True,0.5625
2011-12-20,Tuesday,Long,10:55:00,10:45:00,10:30:00,1.2777777777777777,15:40:00,15:30:00,15:30:00,11:40:00,11:30:00,11:30:00,11:40:00,11:30:00,11:30:00,10:35:00,10:30:00,10:30:00,-0.05555555555555555,0.9722222222222222,-0.05555555555555555,-0.08333333333333333,True,0.19444444444444445
2011-12-21,Wednesday,Short,12:05:00,12:00:00,12:00:00,-1.4615384615384615,12:25:00,12:15:00,12:00:00,15:35:00,15:30:00,15:30:00,12:15:00,12:15:00,12:00:00,10:30:00,10:30:00,10:30:00,0.46153846153846156,1.6923076923076923,-3.3076923076923075,-1.5384615384615385,False,1.1538461538461537
2011-12-22,Thursday,Long,12:25:00,12:15:00,12:00:00,0.6363636363636364,13:30:00,13:30:00,13:30:00,14:55:00,14:45:00,14:30:00,12:45:00,12:45:00,12:30:00,10:45:00,10:45:00,10:30:00,0.2727272727272727,0.7272727272727273,0.13636363636363635,-0.7727272727272727,True,0.5454545454545454
2011-12-23,Friday,Long,11:10:00,11:00:00,11:00:00,-0.1,15:55:00,15:45:00,15:30:00,11:15:00,11:15:00,11:00:00,11:15:00,11:15:00,11:00:00,10:40:00,10:30:00,10:30:00,0.6,3.0,0.6,-0.4,True,0.7
2011-12-27,Tuesday,,,,,,,,,,,,,,,,,,,,,,,
2011-12-28,Wednesday,Short,11:20:00,11:15:00,11:00:00,-1.303030303030303,15:25:00,15:15:00,15:00:00,13:35:00,13:30:00,13:30:00,13:35:00,13:30:00,13:30:00,10:40:00,10:30:00,10:30:00,0.12121212121212122,0.8484848484848485,0.12121212121212122,-0.12121212121212122,True,0.24242424242424243
2011-12-29,Thursday,Long,10:30:00,10:30:00,10:30:00,1.1111111111111112,15:45:00,15:45:00,15:30:00,11:05:00,11:00:00,11:00:00,11:05:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,-0.5,1.2222222222222223,-0.5,-0.05555555555555555,True,0.2777777777777778
2011-12-30,Friday,Short,14:20:00,14:15:00,14:00:00,0.21428571428571427,15:55:00,15:45:00,15:30:00,15:20:00,15:15:00,15:00:00,15:20:00,15:15:00,15:00:00,11:20:00,11:15:00,11:00:00,-0.35714285714285715,1.0,-0.35714285714285715,-1.0,True,0.7142857142857143
2012-01-03,Tuesday,Short,12:35:00,12:30:00,12:30:00,1.125,12:50:00,12:45:00,12:30:00,14:55:00,14:45:00,14:30:00,12:40:00,12:30:00,12:30:00,11:15:00,11:15:00,11:00:00,0.5625,1.1875,-0.4375,-1.125,True,0.9375
2012-01-04,Wednesday,Short,10:35:00,10:30:00,10:30:00,-0.6666666666666666,10:40:00,10:30:00,10:30:00,14:50:00,14:45:00,14:30:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.16666666666666666,0.4444444444444444,-2.0,-0.1111111111111111,False,0.4444444444444444
2012-01-05,Thursday,Long,11:20:00,11:15:00,11:00:00,0.05263157894736842,13:40:00,13:30:00,13:30:00,11:25:00,11:15:00,11:00:00,11:25:00,11:15:00,11:00:00,10:50:00,10:45:00,10:30:00,0.2631578947368421,2.473684210526316,0.2631578947368421,-0.8947368421052632,True,0.3684210526315789
2012-01-06,Friday,,,,,,,,,,,,,,,,,,,,,,,
2012-01-09,Monday,Short,11:05:00,11:00:00,11:00:00,0.2631578947368421,11:15:00,11:15:00,11:00:00,14:30:00,14:30:00,14:30:00,11:10:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,0.10526315789473684,0.5263157894736842,-1.105263157894737,-1.105263157894737,True,0.3684210526315789
2012-01-10,Tuesday,Short,12:25:00,12:15:00,12:00:00,0.058823529411764705,12:30:00,12:30:00,12:30:00,14:45:00,14:45:00,14:30:00,12:30:00,12:30:00,12:30:00,10:35:00,10:30:00,10:30:00,0.35294117647058826,0.5882352941176471,-0.4117647058823529,-0.8823529411764706,True,0.5882352941176471
2012-01-11,Wednesday,Long,10:35:00,10:30:00,10:30:00,0.42857142857142855,15:25:00,15:15:00,15:00:00,11:05:00,11:00:00,11:00:00,11:05:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,-0.8571428571428571,1.2857142857142858,-0.8571428571428571,-0.42857142857142855,True,0.42857142857142855
2012-01-12,Thursday,Short,10:40:00,10:30:00,10:30:00,-0.7837837837837838,10:45:00,10:45:00,10:30:00,15:45:00,15:45:00,15:30:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.02702702702702703,0.16216216216216217,-1.054054054054054,-0.21621621621621623,True,0.1891891891891892
2012-01-13,Friday,Long,15:05:00,15:00:00,15:00:00,-0.6774193548387096,15:55:00,15:45:00,15:30:00,15:20:00,15:15:00,15:00:00,15:20:00,15:15:00,15:00:00,10:40:00,10:30:00,10:30:00,0.03225806451612903,0.45161290322580644,0.03225806451612903,-0.8709677419354839,True,0.3225806451612903
2012-01-16,Monday,Long,10:55:00,10:45:00,10:30:00,0.1111111111111111,11:20:00,11:15:00,11:00:00,11:00:00,11:00:00,11:00:00,11:00:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,0.1111111111111111,1.6666666666666667,0.1111111111111111,-0.6666666666666666,True,0.4444444444444444
2012-01-17,Tuesday,Short,14:30:00,14:30:00,14:30:00,-0.23809523809523808,15:15:00,15:15:00,15:00:00,14:35:00,14:30:00,14:30:00,14:35:00,14:30:00,14:30:00,12:10:00,12:00:00,12:00:00,0.3333333333333333,1.4285714285714286,0.3333333333333333,-0.6666666666666666,True,0.42857142857142855
2012-01-18,Wednesday,Long,12:20:00,12:15:00,12:00:00,0.7948717948717948,15:25:00,15:15:00,15:00:00,13:55:00,13:45:00,13:30:00,13:55:00,13:45:00,13:30:00,11:35:00,11:30:00,11:30:00,0.10256410256410256,0.7435897435897436,0.10256410256410256,-0.28205128205128205,True,0.2564102564102564
2012-01-19,Thursday,Long,10:40:00,10:30:00,10:30:00,-0.23076923076923078,13:25:00,13:15:00,13:00:00,11:05:00,11:00:00,11:00:00,11:05:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,-0.23076923076923078,1.0769230769230769,-0.23076923076923078,-0.46153846153846156,True,0.3076923076923077
2012-01-20,Friday,Short,11:00:00,11:00:00,11:00:00,0.25,11:35:00,11:30:00,11:30:00,15:55:00,15:45:00,15:30:00,11:15:00,11:15:00,11:00:00,10:30:00,10:30:00,10:30:00,0.0,1.0,-2.25,-1.125,False,0.75
2012-01-23,Monday,Short,11:40:00,11:30:00,11:30:00,0.8695652173913043,12:05:00,12:00:00,12:00:00,15:45:00,15:45:00,15:30:00,11:50:00,11:45:00,11:30:00,10:35:00,10:30:00,10:30:00,0.43478260869565216,1.2173913043478262,-0.30434782608695654,-0.782608695652174,True,0.6086956521739131
2012-01-24,Tuesday,Long,10:35:00,10:30:00,10:30:00,0.4375,15:20:00,15:15:00,15:00:00,11:05:00,11:00:00,11:00:00,11:05:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,0.0,1.0625,0.0,-0.5,True,0.25
2012-01-25,Wednesday,Long,11:20:00,11:15:00,11:00:00,-0.6363636363636364,15:45:00,15:45:00,15:30:00,12:10:00,12:00:00,12:00:00,12:10:00,12:00:00,12:00:00,10:35:00,10:30:00,10:30:00,-0.2727272727272727,6.545454545454546,-0.2727272727272727,-0.7272727272727273,True,1.0909090909090908
2012-01-26,Thursday,Short,10:30:00,10:30:00,10:30:00,-0.72,15:25:00,15:15:00,15:00:00,10:35:00,10:30:00,10:30:00,10:35:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.16,2.12,0.16,-0.12,True,0.24
2012-01-27,Friday,Long,15:15:00,15:15:00,15:00:00,1.4545454545454546,15:20:00,15:15:00,15:00:00,15:55:00,15:45:00,15:30:00,15:20:00,15:15:00,15:00:00,12:15:00,12:15:00,12:00:00,0.7272727272727273,1.1818181818181819,-0.18181818181818182,-2.1818181818181817,True,0.9090909090909091
2012-01-30,Monday,Long,11:00:00,11:00:00,11:00:00,-0.8125,14:45:00,14:45:00,14:30:00,11:15:00,11:15:00,11:00:00,11:15:00,11:15:00,11:00:00,10:30:00,10:30:00,10:30:00,0.1875,2.375,0.1875,-0.8125,True,0.6875
2012-01-31,Tuesday,Short,10:35:00,10:30:00,10:30:00,-0.5526315789473685,11:50:00,11:45:00,11:30:00,15:15:00,15:15:00,15:00:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.05263157894736842,0.5789473684210527,-0.21052631578947367,-0.3157894736842105,True,0.13157894736842105
2012-02-01,Wednesday,Long,12:15:00,12:15:00,12:00:00,0.7272727272727273,13:20:00,13:15:00,13:00:00,15:55:00,15:45:00,15:30:00,12:20:00,12:15:00,12:00:00,11:15:00,11:15:00,11:00:00,0.18181818181818182,0.7272727272727273,-0.7727272727272727,-0.4090909090909091,True,0.3181818181818182
2012-02-02,Thursday,Long,10:45:00,10:45:00,10:30:00,0.0,10:50:00,10:45:00,10:30:00,12:40:00,12:30:00,12:30:00,10:50:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.1875,0.5625,-1.5625,-0.3125,False,0.375
2012-02-03,Friday,Long,12:25:00,12:15:00,12:00:00,0.4,15:55:00,15:45:00,15:30:00,15:35:00,15:30:00,15:30:00,15:35:00,15:30:00,15:30:00,11:05:00,11:00:00,11:00:00,-0.05,0.65,-0.05,-0.35,True,0.25
2012-02-06,Monday,Long,12:30:00,12:30:00,12:30:00,0.3076923076923077,15:55:00,15:45:00,15:30:00,13:50:00,13:45:00,13:30:00,13:50:00,13:45:00,13:30:00,10:40:00,10:30:00,10:30:00,-0.38461538461538464,0.8461538461538461,-0.38461538461538464,-0.9230769230769231,True,0.5384615384615384
2012-02-07,Tuesday,Long,10:50:00,10:45:00,10:30:00,-0.3333333333333333,15:45:00,15:45:00,15:30:00,10:55:00,10:45:00,10:30:00,10:55:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.5,2.0,0.5,-0.2222222222222222,True,0.6666666666666666
2012-02-08,Wednesday,Short,11:00:00,11:00:00,11:00:00,0.6470588235294118,11:40:00,11:30:00,11:30:00,14:45:00,14:45:00,14:30:00,11:05:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,0.058823529411764705,1.1764705882352942,-0.9411764705882353,-0.8823529411764706,True,0.23529411764705882
2012-02-09,Thursday,Long,13:25:00,13:15:00,13:00:00,-0.9285714285714286,13:30:00,13:30:00,13:30:00,15:40:00,15:30:00,15:30:00,13:30:00,13:30:00,13:30:00,10:35:00,10:30:00,10:30:00,0.03571428571428571,0.21428571428571427,-0.25,-1.25,True,0.21428571428571427
